"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Nov 26 04:11:59 GMT 2024","Tue Nov 26 04:11:59 GMT 2024","979","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Tue Nov 26 04:11:41 GMT 2024","Tue Nov 26 04:11:41 GMT 2024","154","Electron","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Tue Nov 26 04:11:45 GMT 2024","Tue Nov 26 04:11:59 GMT 2024","13381","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Tue Nov 26 04:11:31 GMT 2024","Tue Nov 26 04:11:41 GMT 2024","9504","Electron","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Tue Nov 26 04:11:45 GMT 2024","Tue Nov 26 04:11:45 GMT 2024","289","Browser","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Tue Nov 26 04:11:41 GMT 2024","Tue Nov 26 04:11:41 GMT 2024","29","Electron","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Tue Nov 26 04:11:41 GMT 2024","Tue Nov 26 04:11:56 GMT 2024","14809","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Tue Nov 26 04:11:45 GMT 2024","Tue Nov 26 04:11:45 GMT 2024","33","Browser","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Tue Nov 26 04:11:38 GMT 2024","Tue Nov 26 04:11:45 GMT 2024","6665","Browser","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Tue Nov 26 04:11:56 GMT 2024","Tue Nov 26 04:11:57 GMT 2024","1020","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
