"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Dec 02 04:11:35 GMT 2024","Mon Dec 02 04:11:48 GMT 2024","13438","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Mon Dec 02 04:11:25 GMT 2024","Mon Dec 02 04:11:25 GMT 2024","20","Electron","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Mon Dec 02 04:11:40 GMT 2024","Mon Dec 02 04:11:41 GMT 2024","968","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Mon Dec 02 04:11:35 GMT 2024","Mon Dec 02 04:11:35 GMT 2024","229","Browser","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Mon Dec 02 04:11:48 GMT 2024","Mon Dec 02 04:11:49 GMT 2024","1105","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Mon Dec 02 04:11:30 GMT 2024","Mon Dec 02 04:11:35 GMT 2024","4421","Browser","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Mon Dec 02 04:11:25 GMT 2024","Mon Dec 02 04:11:40 GMT 2024","14345","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Mon Dec 02 04:11:25 GMT 2024","Mon Dec 02 04:11:25 GMT 2024","79","Electron","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Mon Dec 02 04:11:20 GMT 2024","Mon Dec 02 04:11:25 GMT 2024","5222","Electron","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Mon Dec 02 04:11:35 GMT 2024","Mon Dec 02 04:11:35 GMT 2024","24","Browser","theia-app.test.js","Theia app","","","should show status bar",""
