"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","45","should show status bar","Browser","Thu Jul 23 09:01:33 UTC 2026","passed","Thu Jul 23 09:01:33 UTC 2026","Theia app","theia-app.test.js","",""
"","7754","should be visible and active after opening ""sample.txt""","Browser","Thu Jul 23 09:01:33 UTC 2026","passed","Thu Jul 23 09:01:41 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","162","should have menu bar items","Electron","Thu Jul 23 09:01:30 UTC 2026","passed","Thu Jul 23 09:01:30 UTC 2026","Theia app","theia-app.test.js","",""
"","8311","should show main content panel","Electron","Thu Jul 23 09:01:21 UTC 2026","passed","Thu Jul 23 09:01:30 UTC 2026","Theia app","theia-app.test.js","",""
"","925","should be dirty after changing the file contents and clean after save","Browser","Thu Jul 23 09:01:41 UTC 2026","passed","Thu Jul 23 09:01:42 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","176","should have menu bar items","Browser","Thu Jul 23 09:01:33 UTC 2026","passed","Thu Jul 23 09:01:33 UTC 2026","Theia app","theia-app.test.js","",""
"","6604","should show main content panel","Browser","Thu Jul 23 09:01:26 UTC 2026","passed","Thu Jul 23 09:01:33 UTC 2026","Theia app","theia-app.test.js","",""
"","34","should show status bar","Electron","Thu Jul 23 09:01:30 UTC 2026","passed","Thu Jul 23 09:01:30 UTC 2026","Theia app","theia-app.test.js","",""
"","871","should be dirty after changing the file contents and clean after save","Electron","Thu Jul 23 09:01:39 UTC 2026","passed","Thu Jul 23 09:01:40 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","8984","should be visible and active after opening ""sample.txt""","Electron","Thu Jul 23 09:01:30 UTC 2026","passed","Thu Jul 23 09:01:39 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
