"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","37","should show status bar","Browser","Tue Apr 21 05:12:03 UTC 2026","passed","Tue Apr 21 05:12:03 UTC 2026","Theia app","theia-app.test.js","",""
"","5258","should show main content panel","Browser","Tue Apr 21 05:11:58 UTC 2026","passed","Tue Apr 21 05:12:03 UTC 2026","Theia app","theia-app.test.js","",""
"","9561","should show main content panel","Electron","Tue Apr 21 05:11:48 UTC 2026","passed","Tue Apr 21 05:11:57 UTC 2026","Theia app","theia-app.test.js","",""
"","38","should show status bar","Electron","Tue Apr 21 05:11:57 UTC 2026","passed","Tue Apr 21 05:11:57 UTC 2026","Theia app","theia-app.test.js","",""
"","794","should be dirty after changing the file contents and clean after save","Browser","Tue Apr 21 05:12:11 UTC 2026","passed","Tue Apr 21 05:12:11 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","974","should be dirty after changing the file contents and clean after save","Electron","Tue Apr 21 05:12:07 UTC 2026","passed","Tue Apr 21 05:12:08 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","9195","should be visible and active after opening ""sample.txt""","Electron","Tue Apr 21 05:11:57 UTC 2026","passed","Tue Apr 21 05:12:07 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","7141","should be visible and active after opening ""sample.txt""","Browser","Tue Apr 21 05:12:04 UTC 2026","passed","Tue Apr 21 05:12:11 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","192","should have menu bar items","Browser","Tue Apr 21 05:12:03 UTC 2026","passed","Tue Apr 21 05:12:04 UTC 2026","Theia app","theia-app.test.js","",""
"","146","should have menu bar items","Electron","Tue Apr 21 05:11:57 UTC 2026","passed","Tue Apr 21 05:11:57 UTC 2026","Theia app","theia-app.test.js","",""
