"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8561","should be visible and active after opening ""sample.txt""","Electron","Wed May 13 05:29:07 UTC 2026","passed","Wed May 13 05:29:16 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","107","should have menu bar items","Electron","Wed May 13 05:29:07 UTC 2026","passed","Wed May 13 05:29:07 UTC 2026","Theia app","theia-app.test.js","",""
"","19","should show status bar","Browser","Wed May 13 05:28:57 UTC 2026","passed","Wed May 13 05:28:57 UTC 2026","Theia app","theia-app.test.js","",""
"","183","should have menu bar items","Browser","Wed May 13 05:28:57 UTC 2026","passed","Wed May 13 05:28:57 UTC 2026","Theia app","theia-app.test.js","",""
"","4385","should show main content panel","Browser","Wed May 13 05:28:52 UTC 2026","passed","Wed May 13 05:28:57 UTC 2026","Theia app","theia-app.test.js","",""
"","710","should be dirty after changing the file contents and clean after save","Browser","Wed May 13 05:29:04 UTC 2026","passed","Wed May 13 05:29:04 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","7826","should show main content panel","Electron","Wed May 13 05:28:59 UTC 2026","passed","Wed May 13 05:29:07 UTC 2026","Theia app","theia-app.test.js","",""
"","24","should show status bar","Electron","Wed May 13 05:29:07 UTC 2026","passed","Wed May 13 05:29:07 UTC 2026","Theia app","theia-app.test.js","",""
"","6755","should be visible and active after opening ""sample.txt""","Browser","Wed May 13 05:28:57 UTC 2026","passed","Wed May 13 05:29:04 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","833","should be dirty after changing the file contents and clean after save","Electron","Wed May 13 05:29:16 UTC 2026","passed","Wed May 13 05:29:17 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
