"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Sep 09 04:11:05 GMT 2024","Mon Sep 09 04:11:05 GMT 2024","19","Browser","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Mon Sep 09 04:11:05 GMT 2024","Mon Sep 09 04:11:18 GMT 2024","12822","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Mon Sep 09 04:11:13 GMT 2024","Mon Sep 09 04:11:14 GMT 2024","954","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Mon Sep 09 04:11:01 GMT 2024","Mon Sep 09 04:11:05 GMT 2024","3897","Browser","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Mon Sep 09 04:11:05 GMT 2024","Mon Sep 09 04:11:05 GMT 2024","216","Browser","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Mon Sep 09 04:10:54 GMT 2024","Mon Sep 09 04:10:59 GMT 2024","4916","Electron","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Mon Sep 09 04:10:59 GMT 2024","Mon Sep 09 04:11:13 GMT 2024","13969","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Mon Sep 09 04:10:59 GMT 2024","Mon Sep 09 04:10:59 GMT 2024","19","Electron","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Mon Sep 09 04:10:59 GMT 2024","Mon Sep 09 04:10:59 GMT 2024","80","Electron","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Mon Sep 09 04:11:18 GMT 2024","Mon Sep 09 04:11:19 GMT 2024","988","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
