"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4095","should show main content panel","Browser","Tue Mar 10 04:44:26 UTC 2026","passed","Tue Mar 10 04:44:30 UTC 2026","Theia app","theia-app.test.js","",""
"","6462","should be visible and active after opening ""sample.txt""","Browser","Tue Mar 10 04:44:31 UTC 2026","passed","Tue Mar 10 04:44:37 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","919","should be dirty after changing the file contents and clean after save","Electron","Tue Mar 10 04:44:41 UTC 2026","passed","Tue Mar 10 04:44:42 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","25","should show status bar","Browser","Tue Mar 10 04:44:30 UTC 2026","passed","Tue Mar 10 04:44:30 UTC 2026","Theia app","theia-app.test.js","",""
"","131","should have menu bar items","Electron","Tue Mar 10 04:44:33 UTC 2026","passed","Tue Mar 10 04:44:33 UTC 2026","Theia app","theia-app.test.js","",""
"","25","should show status bar","Electron","Tue Mar 10 04:44:33 UTC 2026","passed","Tue Mar 10 04:44:33 UTC 2026","Theia app","theia-app.test.js","",""
"","7676","should be visible and active after opening ""sample.txt""","Electron","Tue Mar 10 04:44:33 UTC 2026","passed","Tue Mar 10 04:44:41 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","8627","should show main content panel","Electron","Tue Mar 10 04:44:24 UTC 2026","passed","Tue Mar 10 04:44:33 UTC 2026","Theia app","theia-app.test.js","",""
"","879","should be dirty after changing the file contents and clean after save","Browser","Tue Mar 10 04:44:37 UTC 2026","passed","Tue Mar 10 04:44:38 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","187","should have menu bar items","Browser","Tue Mar 10 04:44:30 UTC 2026","passed","Tue Mar 10 04:44:31 UTC 2026","Theia app","theia-app.test.js","",""
