"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","33","should show status bar","Browser","Mon Mar 09 04:48:02 UTC 2026","passed","Mon Mar 09 04:48:02 UTC 2026","Theia app","theia-app.test.js","",""
"","1035","should be dirty after changing the file contents and clean after save","Electron","Mon Mar 09 04:48:03 UTC 2026","passed","Mon Mar 09 04:48:04 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","25","should show status bar","Electron","Mon Mar 09 04:47:56 UTC 2026","passed","Mon Mar 09 04:47:56 UTC 2026","Theia app","theia-app.test.js","",""
"","110","should have menu bar items","Electron","Mon Mar 09 04:47:56 UTC 2026","passed","Mon Mar 09 04:47:56 UTC 2026","Theia app","theia-app.test.js","",""
"","197","should have menu bar items","Browser","Mon Mar 09 04:48:02 UTC 2026","passed","Mon Mar 09 04:48:03 UTC 2026","Theia app","theia-app.test.js","",""
"","5721","should show main content panel","Browser","Mon Mar 09 04:47:57 UTC 2026","passed","Mon Mar 09 04:48:02 UTC 2026","Theia app","theia-app.test.js","",""
"","7953","should show main content panel","Electron","Mon Mar 09 04:47:48 UTC 2026","passed","Mon Mar 09 04:47:56 UTC 2026","Theia app","theia-app.test.js","",""
"","7726","should be visible and active after opening ""sample.txt""","Electron","Mon Mar 09 04:47:56 UTC 2026","passed","Mon Mar 09 04:48:03 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","6869","should be visible and active after opening ""sample.txt""","Browser","Mon Mar 09 04:48:03 UTC 2026","passed","Mon Mar 09 04:48:09 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","931","should be dirty after changing the file contents and clean after save","Browser","Mon Mar 09 04:48:09 UTC 2026","passed","Mon Mar 09 04:48:10 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
