"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jan 07 04:11:21 GMT 2025","Tue Jan 07 04:11:22 GMT 2025","1096","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Tue Jan 07 04:11:04 GMT 2025","Tue Jan 07 04:11:04 GMT 2025","23","Electron","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Tue Jan 07 04:11:04 GMT 2025","Tue Jan 07 04:11:04 GMT 2025","170","Electron","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Tue Jan 07 04:11:03 GMT 2025","Tue Jan 07 04:11:08 GMT 2025","4142","Browser","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Tue Jan 07 04:11:08 GMT 2025","Tue Jan 07 04:11:21 GMT 2025","12973","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Tue Jan 07 04:11:22 GMT 2025","Tue Jan 07 04:11:23 GMT 2025","892","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Tue Jan 07 04:11:08 GMT 2025","Tue Jan 07 04:11:08 GMT 2025","268","Browser","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Tue Jan 07 04:11:04 GMT 2025","Tue Jan 07 04:11:22 GMT 2025","17610","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Tue Jan 07 04:10:59 GMT 2025","Tue Jan 07 04:11:04 GMT 2025","5156","Electron","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Tue Jan 07 04:11:08 GMT 2025","Tue Jan 07 04:11:08 GMT 2025","22","Browser","theia-app.test.js","Theia app","","","should show status bar",""
