"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","772","should be dirty after changing the file contents and clean after save","Electron","2026-08-12","passed","2026-08-12","Theia Text Editor","theia-text-editor.test.js","",""
"","93","should have menu bar items","Electron","2026-08-12","passed","2026-08-12","Theia app","theia-app.test.js","",""
"","7320","should be visible and active after opening ""sample.txt""","Electron","2026-08-12","passed","2026-08-12","Theia Text Editor","theia-text-editor.test.js","",""
"","228","should have menu bar items","Browser","2026-08-12","passed","2026-08-12","Theia app","theia-app.test.js","",""
"","6607","should show main content panel","Browser","2026-08-12","passed","2026-08-12","Theia app","theia-app.test.js","",""
"","52","should show status bar","Browser","2026-08-12","passed","2026-08-12","Theia app","theia-app.test.js","",""
"","859","should be dirty after changing the file contents and clean after save","Browser","2026-08-12","passed","2026-08-12","Theia Text Editor","theia-text-editor.test.js","",""
"","7909","should be visible and active after opening ""sample.txt""","Browser","2026-08-12","passed","2026-08-12","Theia Text Editor","theia-text-editor.test.js","",""
"","7070","should show main content panel","Electron","2026-08-12","passed","2026-08-12","Theia app","theia-app.test.js","",""
"","21","should show status bar","Electron","2026-08-12","passed","2026-08-12","Theia app","theia-app.test.js","",""
