"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jul 14 04:11:01 GMT 2024","Sun Jul 14 04:11:01 GMT 2024","90","Electron","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Sun Jul 14 04:11:06 GMT 2024","Sun Jul 14 04:11:06 GMT 2024","17","Browser","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Sun Jul 14 04:11:06 GMT 2024","Sun Jul 14 04:11:06 GMT 2024","211","Browser","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Sun Jul 14 04:11:06 GMT 2024","Sun Jul 14 04:11:19 GMT 2024","12219","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Sun Jul 14 04:11:02 GMT 2024","Sun Jul 14 04:11:06 GMT 2024","4036","Browser","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Sun Jul 14 04:11:15 GMT 2024","Sun Jul 14 04:11:16 GMT 2024","911","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Sun Jul 14 04:10:56 GMT 2024","Sun Jul 14 04:11:01 GMT 2024","4926","Electron","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Sun Jul 14 04:11:19 GMT 2024","Sun Jul 14 04:11:20 GMT 2024","1079","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Sun Jul 14 04:11:01 GMT 2024","Sun Jul 14 04:11:15 GMT 2024","13892","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Sun Jul 14 04:11:01 GMT 2024","Sun Jul 14 04:11:01 GMT 2024","22","Electron","theia-app.test.js","Theia app","","","should show status bar",""
