"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Apr 05 04:09:04 GMT 2024","Fri Apr 05 04:09:18 GMT 2024","13887","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Fri Apr 05 04:09:18 GMT 2024","Fri Apr 05 04:09:19 GMT 2024","984","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Fri Apr 05 04:09:24 GMT 2024","Fri Apr 05 04:09:36 GMT 2024","12324","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Fri Apr 05 04:08:59 GMT 2024","Fri Apr 05 04:09:04 GMT 2024","4885","Electron","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Fri Apr 05 04:09:36 GMT 2024","Fri Apr 05 04:09:37 GMT 2024","1052","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Fri Apr 05 04:09:24 GMT 2024","Fri Apr 05 04:09:24 GMT 2024","20","Browser","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Fri Apr 05 04:09:24 GMT 2024","Fri Apr 05 04:09:24 GMT 2024","205","Browser","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Fri Apr 05 04:09:20 GMT 2024","Fri Apr 05 04:09:24 GMT 2024","3873","Browser","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Fri Apr 05 04:09:04 GMT 2024","Fri Apr 05 04:09:04 GMT 2024","29","Electron","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Fri Apr 05 04:09:04 GMT 2024","Fri Apr 05 04:09:04 GMT 2024","122","Electron","theia-app.test.js","Theia app","","","should have menu bar items",""
