"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","186","should have menu bar items","Browser","Tue May 05 05:15:59 UTC 2026","passed","Tue May 05 05:15:59 UTC 2026","Theia app","theia-app.test.js","",""
"","926","should be dirty after changing the file contents and clean after save","Electron","Tue May 05 05:16:06 UTC 2026","passed","Tue May 05 05:16:06 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","830","should be dirty after changing the file contents and clean after save","Browser","Tue May 05 05:16:06 UTC 2026","passed","Tue May 05 05:16:07 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","5804","should show main content panel","Browser","Tue May 05 05:15:53 UTC 2026","passed","Tue May 05 05:15:59 UTC 2026","Theia app","theia-app.test.js","",""
"","7124","should be visible and active after opening ""sample.txt""","Browser","Tue May 05 05:15:59 UTC 2026","passed","Tue May 05 05:16:06 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","123","should have menu bar items","Electron","Tue May 05 05:15:57 UTC 2026","passed","Tue May 05 05:15:57 UTC 2026","Theia app","theia-app.test.js","",""
"","32","should show status bar","Browser","Tue May 05 05:15:59 UTC 2026","passed","Tue May 05 05:15:59 UTC 2026","Theia app","theia-app.test.js","",""
"","7922","should show main content panel","Electron","Tue May 05 05:15:49 UTC 2026","passed","Tue May 05 05:15:57 UTC 2026","Theia app","theia-app.test.js","",""
"","31","should show status bar","Electron","Tue May 05 05:15:57 UTC 2026","passed","Tue May 05 05:15:57 UTC 2026","Theia app","theia-app.test.js","",""
"","8731","should be visible and active after opening ""sample.txt""","Electron","Tue May 05 05:15:57 UTC 2026","passed","Tue May 05 05:16:06 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
