"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8720","should be visible and active after opening ""sample.txt""","Electron","2026-09-08","passed","2026-09-08","Theia Text Editor","theia-text-editor.test.js","",""
"","234","should have menu bar items","Browser","2026-09-08","passed","2026-09-08","Theia app","theia-app.test.js","",""
"","27","should show status bar","Electron","2026-09-08","passed","2026-09-08","Theia app","theia-app.test.js","",""
"","113","should have menu bar items","Electron","2026-09-08","passed","2026-09-08","Theia app","theia-app.test.js","",""
"","5934","should show main content panel","Browser","2026-09-08","passed","2026-09-08","Theia app","theia-app.test.js","",""
"","923","should be dirty after changing the file contents and clean after save","Electron","2026-09-08","passed","2026-09-08","Theia Text Editor","theia-text-editor.test.js","",""
"","37","should show status bar","Browser","2026-09-08","passed","2026-09-08","Theia app","theia-app.test.js","",""
"","9196","should show main content panel","Electron","2026-09-08","passed","2026-09-08","Theia app","theia-app.test.js","",""
"","804","should be dirty after changing the file contents and clean after save","Browser","2026-09-08","passed","2026-09-08","Theia Text Editor","theia-text-editor.test.js","",""
"","7777","should be visible and active after opening ""sample.txt""","Browser","2026-09-08","passed","2026-09-08","Theia Text Editor","theia-text-editor.test.js","",""
