"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 30 04:11:00 GMT 2024","Fri Aug 30 04:11:13 GMT 2024","12787","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Fri Aug 30 04:11:15 GMT 2024","Fri Aug 30 04:11:16 GMT 2024","948","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Fri Aug 30 04:10:56 GMT 2024","Fri Aug 30 04:11:01 GMT 2024","4990","Electron","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Fri Aug 30 04:11:13 GMT 2024","Fri Aug 30 04:11:14 GMT 2024","1276","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Fri Aug 30 04:11:00 GMT 2024","Fri Aug 30 04:11:00 GMT 2024","20","Browser","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Fri Aug 30 04:10:55 GMT 2024","Fri Aug 30 04:11:00 GMT 2024","4219","Browser","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Fri Aug 30 04:11:01 GMT 2024","Fri Aug 30 04:11:01 GMT 2024","99","Electron","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Fri Aug 30 04:11:00 GMT 2024","Fri Aug 30 04:11:00 GMT 2024","208","Browser","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Fri Aug 30 04:11:01 GMT 2024","Fri Aug 30 04:11:15 GMT 2024","13764","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Fri Aug 30 04:11:01 GMT 2024","Fri Aug 30 04:11:01 GMT 2024","20","Electron","theia-app.test.js","Theia app","","","should show status bar",""
