"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 10 04:25:27 GMT 2023","Thu Aug 10 04:25:27 GMT 2023","93","","","Theia app","","","should have menu bar items",""
"passed","Thu Aug 10 04:25:27 GMT 2023","Thu Aug 10 04:25:27 GMT 2023","49","","","Theia app","","","should show status bar",""
"passed","Thu Aug 10 04:25:44 GMT 2023","Thu Aug 10 04:25:45 GMT 2023","1236","","","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Thu Aug 10 04:25:27 GMT 2023","Thu Aug 10 04:25:44 GMT 2023","16404","","","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Thu Aug 10 04:25:21 GMT 2023","Thu Aug 10 04:25:27 GMT 2023","6633","","","Theia app","","","should show main content panel",""
