"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","176","should have menu bar items","Browser","2026-07-27","passed","2026-07-27","Theia app","theia-app.test.js","",""
"","882","should be dirty after changing the file contents and clean after save","Electron","2026-07-27","passed","2026-07-27","Theia Text Editor","theia-text-editor.test.js","",""
"","7572","should show main content panel","Electron","2026-07-27","passed","2026-07-27","Theia app","theia-app.test.js","",""
"","908","should be dirty after changing the file contents and clean after save","Browser","2026-07-27","passed","2026-07-27","Theia Text Editor","theia-text-editor.test.js","",""
"","7743","should be visible and active after opening ""sample.txt""","Browser","2026-07-27","passed","2026-07-27","Theia Text Editor","theia-text-editor.test.js","",""
"","118","should have menu bar items","Electron","2026-07-27","passed","2026-07-27","Theia app","theia-app.test.js","",""
"","30","should show status bar","Browser","2026-07-27","passed","2026-07-27","Theia app","theia-app.test.js","",""
"","9032","should be visible and active after opening ""sample.txt""","Electron","2026-07-27","passed","2026-07-27","Theia Text Editor","theia-text-editor.test.js","",""
"","29","should show status bar","Electron","2026-07-27","passed","2026-07-27","Theia app","theia-app.test.js","",""
"","6504","should show main content panel","Browser","2026-07-27","passed","2026-07-27","Theia app","theia-app.test.js","",""
