"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9132","should be visible and active after opening ""sample.txt""","Electron","Thu Apr 02 04:56:27 UTC 2026","passed","Thu Apr 02 04:56:36 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","35","should show status bar","Electron","Thu Apr 02 04:56:27 UTC 2026","passed","Thu Apr 02 04:56:27 UTC 2026","Theia app","theia-app.test.js","",""
"","950","should be dirty after changing the file contents and clean after save","Browser","Thu Apr 02 04:56:29 UTC 2026","passed","Thu Apr 02 04:56:30 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","139","should have menu bar items","Electron","Thu Apr 02 04:56:27 UTC 2026","passed","Thu Apr 02 04:56:27 UTC 2026","Theia app","theia-app.test.js","",""
"","27","should show status bar","Browser","Thu Apr 02 04:56:21 UTC 2026","passed","Thu Apr 02 04:56:21 UTC 2026","Theia app","theia-app.test.js","",""
"","6661","should show main content panel","Browser","Thu Apr 02 04:56:15 UTC 2026","passed","Thu Apr 02 04:56:21 UTC 2026","Theia app","theia-app.test.js","",""
"","10785","should show main content panel","Electron","Thu Apr 02 04:56:16 UTC 2026","passed","Thu Apr 02 04:56:27 UTC 2026","Theia app","theia-app.test.js","",""
"","219","should have menu bar items","Browser","Thu Apr 02 04:56:21 UTC 2026","passed","Thu Apr 02 04:56:21 UTC 2026","Theia app","theia-app.test.js","",""
"","7364","should be visible and active after opening ""sample.txt""","Browser","Thu Apr 02 04:56:21 UTC 2026","passed","Thu Apr 02 04:56:29 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","1087","should be dirty after changing the file contents and clean after save","Electron","Thu Apr 02 04:56:36 UTC 2026","passed","Thu Apr 02 04:56:37 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
