"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Sep 06 04:10:48 GMT 2024","Fri Sep 06 04:11:01 GMT 2024","12669","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Fri Sep 06 04:10:58 GMT 2024","Fri Sep 06 04:11:05 GMT 2024","7625","Electron","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Fri Sep 06 04:11:06 GMT 2024","Fri Sep 06 04:11:20 GMT 2024","14301","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Fri Sep 06 04:11:05 GMT 2024","Fri Sep 06 04:11:06 GMT 2024","101","Electron","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Fri Sep 06 04:11:05 GMT 2024","Fri Sep 06 04:11:05 GMT 2024","19","Electron","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Fri Sep 06 04:10:48 GMT 2024","Fri Sep 06 04:10:48 GMT 2024","258","Browser","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Fri Sep 06 04:10:44 GMT 2024","Fri Sep 06 04:10:48 GMT 2024","4187","Browser","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Fri Sep 06 04:11:01 GMT 2024","Fri Sep 06 04:11:02 GMT 2024","967","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Fri Sep 06 04:10:48 GMT 2024","Fri Sep 06 04:10:48 GMT 2024","39","Browser","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Fri Sep 06 04:11:20 GMT 2024","Fri Sep 06 04:11:21 GMT 2024","988","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
