"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","29","should show status bar","Electron","2026-09-26","passed","2026-09-26","Theia app","theia-app.test.js","",""
"","4478","should show main content panel","Browser","2026-09-26","passed","2026-09-26","Theia app","theia-app.test.js","",""
"","7017","should show main content panel","Electron","2026-09-26","passed","2026-09-26","Theia app","theia-app.test.js","",""
"","114","should have menu bar items","Electron","2026-09-26","passed","2026-09-26","Theia app","theia-app.test.js","",""
"","672","should be dirty after changing the file contents and clean after save","Browser","2026-09-26","passed","2026-09-26","Theia Text Editor","theia-text-editor.test.js","",""
"","20","should show status bar","Browser","2026-09-26","passed","2026-09-26","Theia app","theia-app.test.js","",""
"","6571","should be visible and active after opening ""sample.txt""","Browser","2026-09-26","passed","2026-09-26","Theia Text Editor","theia-text-editor.test.js","",""
"","106","should have menu bar items","Browser","2026-09-26","passed","2026-09-26","Theia app","theia-app.test.js","",""
"","818","should be dirty after changing the file contents and clean after save","Electron","2026-09-26","passed","2026-09-26","Theia Text Editor","theia-text-editor.test.js","",""
"","8807","should be visible and active after opening ""sample.txt""","Electron","2026-09-26","passed","2026-09-26","Theia Text Editor","theia-text-editor.test.js","",""
