"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","32","should show status bar","Electron","Thu Apr 23 05:13:17 UTC 2026","passed","Thu Apr 23 05:13:17 UTC 2026","Theia app","theia-app.test.js","",""
"","941","should be dirty after changing the file contents and clean after save","Electron","Thu Apr 23 05:13:25 UTC 2026","passed","Thu Apr 23 05:13:26 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","9264","should show main content panel","Electron","Thu Apr 23 05:13:07 UTC 2026","passed","Thu Apr 23 05:13:17 UTC 2026","Theia app","theia-app.test.js","",""
"","864","should be dirty after changing the file contents and clean after save","Browser","Thu Apr 23 05:13:24 UTC 2026","passed","Thu Apr 23 05:13:25 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","8508","should be visible and active after opening ""sample.txt""","Electron","Thu Apr 23 05:13:17 UTC 2026","passed","Thu Apr 23 05:13:25 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","26","should show status bar","Browser","Thu Apr 23 05:13:17 UTC 2026","passed","Thu Apr 23 05:13:17 UTC 2026","Theia app","theia-app.test.js","",""
"","124","should have menu bar items","Electron","Thu Apr 23 05:13:17 UTC 2026","passed","Thu Apr 23 05:13:17 UTC 2026","Theia app","theia-app.test.js","",""
"","5493","should show main content panel","Browser","Thu Apr 23 05:13:11 UTC 2026","passed","Thu Apr 23 05:13:17 UTC 2026","Theia app","theia-app.test.js","",""
"","6832","should be visible and active after opening ""sample.txt""","Browser","Thu Apr 23 05:13:17 UTC 2026","passed","Thu Apr 23 05:13:24 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","163","should have menu bar items","Browser","Thu Apr 23 05:13:17 UTC 2026","passed","Thu Apr 23 05:13:17 UTC 2026","Theia app","theia-app.test.js","",""
