"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","961","should be dirty after changing the file contents and clean after save","Electron","Sun Mar 15 04:58:42 UTC 2026","passed","Sun Mar 15 04:58:43 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","914","should be dirty after changing the file contents and clean after save","Browser","Sun Mar 15 04:58:42 UTC 2026","passed","Sun Mar 15 04:58:43 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","176","should have menu bar items","Browser","Sun Mar 15 04:58:35 UTC 2026","passed","Sun Mar 15 04:58:35 UTC 2026","Theia app","theia-app.test.js","",""
"","29","should show status bar","Electron","Sun Mar 15 04:58:34 UTC 2026","passed","Sun Mar 15 04:58:34 UTC 2026","Theia app","theia-app.test.js","",""
"","29","should show status bar","Browser","Sun Mar 15 04:58:35 UTC 2026","passed","Sun Mar 15 04:58:35 UTC 2026","Theia app","theia-app.test.js","",""
"","142","should have menu bar items","Electron","Sun Mar 15 04:58:34 UTC 2026","passed","Sun Mar 15 04:58:34 UTC 2026","Theia app","theia-app.test.js","",""
"","6051","should show main content panel","Browser","Sun Mar 15 04:58:29 UTC 2026","passed","Sun Mar 15 04:58:35 UTC 2026","Theia app","theia-app.test.js","",""
"","6531","should be visible and active after opening ""sample.txt""","Browser","Sun Mar 15 04:58:35 UTC 2026","passed","Sun Mar 15 04:58:42 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","8416","should be visible and active after opening ""sample.txt""","Electron","Sun Mar 15 04:58:34 UTC 2026","passed","Sun Mar 15 04:58:42 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","8208","should show main content panel","Electron","Sun Mar 15 04:58:25 UTC 2026","passed","Sun Mar 15 04:58:34 UTC 2026","Theia app","theia-app.test.js","",""
