"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","825","should be dirty after changing the file contents and clean after save","Browser","Mon Apr 13 05:16:52 UTC 2026","passed","Mon Apr 13 05:16:52 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","5224","should show main content panel","Browser","Mon Apr 13 05:16:39 UTC 2026","passed","Mon Apr 13 05:16:44 UTC 2026","Theia app","theia-app.test.js","",""
"","9197","should be visible and active after opening ""sample.txt""","Electron","Mon Apr 13 05:16:43 UTC 2026","passed","Mon Apr 13 05:16:53 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","57","should show status bar","Electron","Mon Apr 13 05:16:43 UTC 2026","passed","Mon Apr 13 05:16:43 UTC 2026","Theia app","theia-app.test.js","",""
"","7139","should be visible and active after opening ""sample.txt""","Browser","Mon Apr 13 05:16:44 UTC 2026","passed","Mon Apr 13 05:16:52 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","909","should be dirty after changing the file contents and clean after save","Electron","Mon Apr 13 05:16:53 UTC 2026","passed","Mon Apr 13 05:16:53 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","8318","should show main content panel","Electron","Mon Apr 13 05:16:35 UTC 2026","passed","Mon Apr 13 05:16:43 UTC 2026","Theia app","theia-app.test.js","",""
"","29","should show status bar","Browser","Mon Apr 13 05:16:44 UTC 2026","passed","Mon Apr 13 05:16:44 UTC 2026","Theia app","theia-app.test.js","",""
"","176","should have menu bar items","Browser","Mon Apr 13 05:16:44 UTC 2026","passed","Mon Apr 13 05:16:44 UTC 2026","Theia app","theia-app.test.js","",""
"","128","should have menu bar items","Electron","Mon Apr 13 05:16:43 UTC 2026","passed","Mon Apr 13 05:16:43 UTC 2026","Theia app","theia-app.test.js","",""
