"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jun 13 04:08:32 GMT 2024","Thu Jun 13 04:08:37 GMT 2024","4319","Browser","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Thu Jun 13 04:08:26 GMT 2024","Thu Jun 13 04:08:32 GMT 2024","6315","Electron","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Thu Jun 13 04:08:37 GMT 2024","Thu Jun 13 04:08:50 GMT 2024","12931","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Thu Jun 13 04:08:47 GMT 2024","Thu Jun 13 04:08:48 GMT 2024","1177","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Thu Jun 13 04:08:32 GMT 2024","Thu Jun 13 04:08:32 GMT 2024","78","Electron","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Thu Jun 13 04:08:32 GMT 2024","Thu Jun 13 04:08:32 GMT 2024","112","Electron","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Thu Jun 13 04:08:37 GMT 2024","Thu Jun 13 04:08:37 GMT 2024","222","Browser","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Thu Jun 13 04:08:37 GMT 2024","Thu Jun 13 04:08:37 GMT 2024","19","Browser","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Thu Jun 13 04:08:32 GMT 2024","Thu Jun 13 04:08:47 GMT 2024","14579","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Thu Jun 13 04:08:50 GMT 2024","Thu Jun 13 04:08:51 GMT 2024","1193","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
