"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 25 04:24:08 GMT 2023","Fri Aug 25 04:24:08 GMT 2023","56","","","Theia app","","","should have menu bar items",""
"passed","Fri Aug 25 04:24:08 GMT 2023","Fri Aug 25 04:24:08 GMT 2023","31","","","Theia app","","","should show status bar",""
"passed","Fri Aug 25 04:24:23 GMT 2023","Fri Aug 25 04:24:24 GMT 2023","1082","","","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Fri Aug 25 04:24:08 GMT 2023","Fri Aug 25 04:24:23 GMT 2023","15055","","","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Fri Aug 25 04:24:01 GMT 2023","Fri Aug 25 04:24:08 GMT 2023","6531","","","Theia app","","","should show main content panel",""
