"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","915","should be dirty after changing the file contents and clean after save","Browser","2026-09-11","passed","2026-09-11","Theia Text Editor","theia-text-editor.test.js","",""
"","22","should show status bar","Electron","2026-09-11","passed","2026-09-11","Theia app","theia-app.test.js","",""
"","119","should have menu bar items","Electron","2026-09-11","passed","2026-09-11","Theia app","theia-app.test.js","",""
"","23","should show status bar","Browser","2026-09-11","passed","2026-09-11","Theia app","theia-app.test.js","",""
"","6470","should show main content panel","Electron","2026-09-11","passed","2026-09-11","Theia app","theia-app.test.js","",""
"","218","should have menu bar items","Browser","2026-09-11","passed","2026-09-11","Theia app","theia-app.test.js","",""
"","7788","should show main content panel","Browser","2026-09-11","passed","2026-09-11","Theia app","theia-app.test.js","",""
"","7068","should be visible and active after opening ""sample.txt""","Electron","2026-09-11","passed","2026-09-11","Theia Text Editor","theia-text-editor.test.js","",""
"","684","should be dirty after changing the file contents and clean after save","Electron","2026-09-11","passed","2026-09-11","Theia Text Editor","theia-text-editor.test.js","",""
"","7926","should be visible and active after opening ""sample.txt""","Browser","2026-09-11","passed","2026-09-11","Theia Text Editor","theia-text-editor.test.js","",""
