"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 14 04:11:12 GMT 2024","Mon Oct 14 04:11:18 GMT 2024","6419","Electron","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Mon Oct 14 04:11:18 GMT 2024","Mon Oct 14 04:11:18 GMT 2024","122","Electron","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Mon Oct 14 04:11:10 GMT 2024","Mon Oct 14 04:11:14 GMT 2024","4266","Browser","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Mon Oct 14 04:11:18 GMT 2024","Mon Oct 14 04:11:18 GMT 2024","29","Electron","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Mon Oct 14 04:11:14 GMT 2024","Mon Oct 14 04:11:14 GMT 2024","27","Browser","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Mon Oct 14 04:11:15 GMT 2024","Mon Oct 14 04:11:28 GMT 2024","12772","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Mon Oct 14 04:11:18 GMT 2024","Mon Oct 14 04:11:33 GMT 2024","15078","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Mon Oct 14 04:11:28 GMT 2024","Mon Oct 14 04:11:29 GMT 2024","986","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Mon Oct 14 04:11:14 GMT 2024","Mon Oct 14 04:11:15 GMT 2024","333","Browser","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Mon Oct 14 04:11:33 GMT 2024","Mon Oct 14 04:11:34 GMT 2024","971","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
