"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","927","should be dirty after changing the file contents and clean after save","Electron","Tue Jul 07 05:30:19 UTC 2026","passed","Tue Jul 07 05:30:19 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","825","should be dirty after changing the file contents and clean after save","Browser","Tue Jul 07 05:30:16 UTC 2026","passed","Tue Jul 07 05:30:17 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","8546","should show main content panel","Electron","Tue Jul 07 05:30:00 UTC 2026","passed","Tue Jul 07 05:30:09 UTC 2026","Theia app","theia-app.test.js","",""
"","7624","should be visible and active after opening ""sample.txt""","Browser","Tue Jul 07 05:30:08 UTC 2026","passed","Tue Jul 07 05:30:16 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","175","should have menu bar items","Browser","Tue Jul 07 05:30:08 UTC 2026","passed","Tue Jul 07 05:30:08 UTC 2026","Theia app","theia-app.test.js","",""
"","29","should show status bar","Electron","Tue Jul 07 05:30:09 UTC 2026","passed","Tue Jul 07 05:30:09 UTC 2026","Theia app","theia-app.test.js","",""
"","9469","should be visible and active after opening ""sample.txt""","Electron","Tue Jul 07 05:30:09 UTC 2026","passed","Tue Jul 07 05:30:19 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","27","should show status bar","Browser","Tue Jul 07 05:30:08 UTC 2026","passed","Tue Jul 07 05:30:08 UTC 2026","Theia app","theia-app.test.js","",""
"","113","should have menu bar items","Electron","Tue Jul 07 05:30:09 UTC 2026","passed","Tue Jul 07 05:30:09 UTC 2026","Theia app","theia-app.test.js","",""
"","4984","should show main content panel","Browser","Tue Jul 07 05:30:03 UTC 2026","passed","Tue Jul 07 05:30:08 UTC 2026","Theia app","theia-app.test.js","",""
