"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4603","should show main content panel","Browser","Tue May 19 05:34:39 UTC 2026","passed","Tue May 19 05:34:44 UTC 2026","Theia app","theia-app.test.js","",""
"","140","should have menu bar items","Electron","Tue May 19 05:34:43 UTC 2026","passed","Tue May 19 05:34:43 UTC 2026","Theia app","theia-app.test.js","",""
"","8679","should be visible and active after opening ""sample.txt""","Electron","Tue May 19 05:34:43 UTC 2026","passed","Tue May 19 05:34:52 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","179","should have menu bar items","Browser","Tue May 19 05:34:44 UTC 2026","passed","Tue May 19 05:34:44 UTC 2026","Theia app","theia-app.test.js","",""
"","17","should show status bar","Browser","Tue May 19 05:34:44 UTC 2026","passed","Tue May 19 05:34:44 UTC 2026","Theia app","theia-app.test.js","",""
"","924","should be dirty after changing the file contents and clean after save","Electron","Tue May 19 05:34:52 UTC 2026","passed","Tue May 19 05:34:53 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","7095","should be visible and active after opening ""sample.txt""","Browser","Tue May 19 05:34:44 UTC 2026","passed","Tue May 19 05:34:51 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","873","should be dirty after changing the file contents and clean after save","Browser","Tue May 19 05:34:51 UTC 2026","passed","Tue May 19 05:34:52 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","28","should show status bar","Electron","Tue May 19 05:34:43 UTC 2026","passed","Tue May 19 05:34:43 UTC 2026","Theia app","theia-app.test.js","",""
"","8603","should show main content panel","Electron","Tue May 19 05:34:35 UTC 2026","passed","Tue May 19 05:34:43 UTC 2026","Theia app","theia-app.test.js","",""
