"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","226","should have menu bar items","Browser","Sun Jul 05 05:29:41 UTC 2026","passed","Sun Jul 05 05:29:42 UTC 2026","Theia app","theia-app.test.js","",""
"","155","should have menu bar items","Electron","Sun Jul 05 05:29:29 UTC 2026","passed","Sun Jul 05 05:29:29 UTC 2026","Theia app","theia-app.test.js","",""
"","893","should be dirty after changing the file contents and clean after save","Electron","Sun Jul 05 05:29:38 UTC 2026","passed","Sun Jul 05 05:29:39 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","9064","should be visible and active after opening ""sample.txt""","Electron","Sun Jul 05 05:29:29 UTC 2026","passed","Sun Jul 05 05:29:38 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","7925","should show main content panel","Electron","Sun Jul 05 05:29:21 UTC 2026","passed","Sun Jul 05 05:29:29 UTC 2026","Theia app","theia-app.test.js","",""
"","7808","should be visible and active after opening ""sample.txt""","Browser","Sun Jul 05 05:29:42 UTC 2026","passed","Sun Jul 05 05:29:50 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","38","should show status bar","Browser","Sun Jul 05 05:29:41 UTC 2026","passed","Sun Jul 05 05:29:41 UTC 2026","Theia app","theia-app.test.js","",""
"","926","should be dirty after changing the file contents and clean after save","Browser","Sun Jul 05 05:29:50 UTC 2026","passed","Sun Jul 05 05:29:50 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","6922","should show main content panel","Browser","Sun Jul 05 05:29:35 UTC 2026","passed","Sun Jul 05 05:29:41 UTC 2026","Theia app","theia-app.test.js","",""
"","40","should show status bar","Electron","Sun Jul 05 05:29:29 UTC 2026","passed","Sun Jul 05 05:29:29 UTC 2026","Theia app","theia-app.test.js","",""
