"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9018","should be visible and active after opening ""sample.txt""","Electron","2026-08-25","passed","2026-08-25","Theia Text Editor","theia-text-editor.test.js","",""
"","116","should have menu bar items","Browser","2026-08-25","passed","2026-08-25","Theia app","theia-app.test.js","",""
"","107","should have menu bar items","Electron","2026-08-25","passed","2026-08-25","Theia app","theia-app.test.js","",""
"","744","should be dirty after changing the file contents and clean after save","Browser","2026-08-25","passed","2026-08-25","Theia Text Editor","theia-text-editor.test.js","",""
"","6027","should show main content panel","Browser","2026-08-25","passed","2026-08-25","Theia app","theia-app.test.js","",""
"","8753","should show main content panel","Electron","2026-08-25","passed","2026-08-25","Theia app","theia-app.test.js","",""
"","50","should show status bar","Electron","2026-08-25","passed","2026-08-25","Theia app","theia-app.test.js","",""
"","28","should show status bar","Browser","2026-08-25","passed","2026-08-25","Theia app","theia-app.test.js","",""
"","5971","should be visible and active after opening ""sample.txt""","Browser","2026-08-25","passed","2026-08-25","Theia Text Editor","theia-text-editor.test.js","",""
"","1618","should be dirty after changing the file contents and clean after save","Electron","2026-08-25","passed","2026-08-25","Theia Text Editor","theia-text-editor.test.js","",""
