"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7531","should show main content panel","Electron","Fri Mar 13 04:45:05 UTC 2026","passed","Fri Mar 13 04:45:12 UTC 2026","Theia app","theia-app.test.js","",""
"","5688","should show main content panel","Browser","Fri Mar 13 04:45:11 UTC 2026","passed","Fri Mar 13 04:45:17 UTC 2026","Theia app","theia-app.test.js","",""
"","61","should show status bar","Electron","Fri Mar 13 04:45:12 UTC 2026","passed","Fri Mar 13 04:45:12 UTC 2026","Theia app","theia-app.test.js","",""
"","27","should show status bar","Browser","Fri Mar 13 04:45:17 UTC 2026","passed","Fri Mar 13 04:45:17 UTC 2026","Theia app","theia-app.test.js","",""
"","8122","should be visible and active after opening ""sample.txt""","Electron","Fri Mar 13 04:45:12 UTC 2026","passed","Fri Mar 13 04:45:20 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","7005","should be visible and active after opening ""sample.txt""","Browser","Fri Mar 13 04:45:17 UTC 2026","passed","Fri Mar 13 04:45:24 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","178","should have menu bar items","Browser","Fri Mar 13 04:45:17 UTC 2026","passed","Fri Mar 13 04:45:17 UTC 2026","Theia app","theia-app.test.js","",""
"","957","should be dirty after changing the file contents and clean after save","Browser","Fri Mar 13 04:45:24 UTC 2026","passed","Fri Mar 13 04:45:25 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","122","should have menu bar items","Electron","Fri Mar 13 04:45:12 UTC 2026","passed","Fri Mar 13 04:45:12 UTC 2026","Theia app","theia-app.test.js","",""
"","994","should be dirty after changing the file contents and clean after save","Electron","Fri Mar 13 04:45:20 UTC 2026","passed","Fri Mar 13 04:45:21 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
