"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Nov 13 04:11:17 GMT 2024","Wed Nov 13 04:11:17 GMT 2024","24","Browser","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Wed Nov 13 04:11:31 GMT 2024","Wed Nov 13 04:11:32 GMT 2024","999","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Wed Nov 13 04:11:13 GMT 2024","Wed Nov 13 04:11:17 GMT 2024","4285","Browser","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Wed Nov 13 04:11:19 GMT 2024","Wed Nov 13 04:11:34 GMT 2024","14670","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Wed Nov 13 04:11:19 GMT 2024","Wed Nov 13 04:11:19 GMT 2024","92","Electron","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Wed Nov 13 04:11:19 GMT 2024","Wed Nov 13 04:11:19 GMT 2024","27","Electron","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Wed Nov 13 04:11:17 GMT 2024","Wed Nov 13 04:11:17 GMT 2024","273","Browser","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Wed Nov 13 04:11:17 GMT 2024","Wed Nov 13 04:11:31 GMT 2024","13437","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Wed Nov 13 04:11:34 GMT 2024","Wed Nov 13 04:11:35 GMT 2024","953","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Wed Nov 13 04:11:14 GMT 2024","Wed Nov 13 04:11:19 GMT 2024","5088","Electron","theia-app.test.js","Theia app","","","should show main content panel",""
