"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 16 04:10:35 GMT 2024","Fri Aug 16 04:10:39 GMT 2024","3836","Browser","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Fri Aug 16 04:10:55 GMT 2024","Fri Aug 16 04:10:56 GMT 2024","986","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Fri Aug 16 04:10:39 GMT 2024","Fri Aug 16 04:10:40 GMT 2024","201","Browser","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Fri Aug 16 04:10:40 GMT 2024","Fri Aug 16 04:10:40 GMT 2024","23","Electron","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Fri Aug 16 04:10:39 GMT 2024","Fri Aug 16 04:10:39 GMT 2024","20","Browser","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Fri Aug 16 04:10:41 GMT 2024","Fri Aug 16 04:10:55 GMT 2024","14348","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Fri Aug 16 04:10:40 GMT 2024","Fri Aug 16 04:10:41 GMT 2024","94","Electron","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Fri Aug 16 04:10:35 GMT 2024","Fri Aug 16 04:10:40 GMT 2024","5555","Electron","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Fri Aug 16 04:10:40 GMT 2024","Fri Aug 16 04:10:52 GMT 2024","12754","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Fri Aug 16 04:10:52 GMT 2024","Fri Aug 16 04:10:53 GMT 2024","1019","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
