"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","953","should be dirty after changing the file contents and clean after save","Electron","Tue Jul 14 05:10:12 UTC 2026","passed","Tue Jul 14 05:10:13 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","6971","should be visible and active after opening ""sample.txt""","Browser","Tue Jul 14 05:10:10 UTC 2026","passed","Tue Jul 14 05:10:17 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","126","should have menu bar items","Electron","Tue Jul 14 05:10:03 UTC 2026","passed","Tue Jul 14 05:10:03 UTC 2026","Theia app","theia-app.test.js","",""
"","22","should show status bar","Browser","Tue Jul 14 05:10:10 UTC 2026","passed","Tue Jul 14 05:10:10 UTC 2026","Theia app","theia-app.test.js","",""
"","8203","should show main content panel","Electron","Tue Jul 14 05:09:55 UTC 2026","passed","Tue Jul 14 05:10:03 UTC 2026","Theia app","theia-app.test.js","",""
"","9153","should be visible and active after opening ""sample.txt""","Electron","Tue Jul 14 05:10:03 UTC 2026","passed","Tue Jul 14 05:10:12 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","160","should have menu bar items","Browser","Tue Jul 14 05:10:10 UTC 2026","passed","Tue Jul 14 05:10:10 UTC 2026","Theia app","theia-app.test.js","",""
"","26","should show status bar","Electron","Tue Jul 14 05:10:03 UTC 2026","passed","Tue Jul 14 05:10:03 UTC 2026","Theia app","theia-app.test.js","",""
"","924","should be dirty after changing the file contents and clean after save","Browser","Tue Jul 14 05:10:17 UTC 2026","passed","Tue Jul 14 05:10:18 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","6194","should show main content panel","Browser","Tue Jul 14 05:10:04 UTC 2026","passed","Tue Jul 14 05:10:10 UTC 2026","Theia app","theia-app.test.js","",""
