"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Oct 27 04:11:32 GMT 2024","Sun Oct 27 04:11:32 GMT 2024","87","Electron","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Sun Oct 27 04:11:24 GMT 2024","Sun Oct 27 04:11:37 GMT 2024","13148","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Sun Oct 27 04:11:46 GMT 2024","Sun Oct 27 04:11:47 GMT 2024","915","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Sun Oct 27 04:11:24 GMT 2024","Sun Oct 27 04:11:32 GMT 2024","7732","Electron","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Sun Oct 27 04:11:24 GMT 2024","Sun Oct 27 04:11:24 GMT 2024","266","Browser","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Sun Oct 27 04:11:32 GMT 2024","Sun Oct 27 04:11:46 GMT 2024","14052","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Sun Oct 27 04:11:19 GMT 2024","Sun Oct 27 04:11:24 GMT 2024","5290","Browser","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Sun Oct 27 04:11:24 GMT 2024","Sun Oct 27 04:11:24 GMT 2024","24","Browser","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Sun Oct 27 04:11:32 GMT 2024","Sun Oct 27 04:11:32 GMT 2024","21","Electron","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Sun Oct 27 04:11:37 GMT 2024","Sun Oct 27 04:11:38 GMT 2024","1099","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
