"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Sep 16 04:11:00 GMT 2024","Mon Sep 16 04:11:05 GMT 2024","5138","Electron","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Mon Sep 16 04:11:21 GMT 2024","Mon Sep 16 04:11:21 GMT 2024","272","Browser","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Mon Sep 16 04:11:21 GMT 2024","Mon Sep 16 04:11:34 GMT 2024","13040","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Mon Sep 16 04:11:34 GMT 2024","Mon Sep 16 04:11:36 GMT 2024","1140","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Mon Sep 16 04:11:21 GMT 2024","Mon Sep 16 04:11:21 GMT 2024","22","Browser","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Mon Sep 16 04:11:05 GMT 2024","Mon Sep 16 04:11:06 GMT 2024","81","Electron","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Mon Sep 16 04:11:20 GMT 2024","Mon Sep 16 04:11:21 GMT 2024","919","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Mon Sep 16 04:11:06 GMT 2024","Mon Sep 16 04:11:20 GMT 2024","14390","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Mon Sep 16 04:11:17 GMT 2024","Mon Sep 16 04:11:21 GMT 2024","4292","Browser","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Mon Sep 16 04:11:05 GMT 2024","Mon Sep 16 04:11:05 GMT 2024","21","Electron","theia-app.test.js","Theia app","","","should show status bar",""
