"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7838","should be visible and active after opening ""sample.txt""","Browser","2026-08-05","passed","2026-08-05","Theia Text Editor","theia-text-editor.test.js","",""
"","121","should have menu bar items","Electron","2026-08-05","passed","2026-08-05","Theia app","theia-app.test.js","",""
"","232","should have menu bar items","Browser","2026-08-05","passed","2026-08-05","Theia app","theia-app.test.js","",""
"","817","should be dirty after changing the file contents and clean after save","Browser","2026-08-05","passed","2026-08-05","Theia Text Editor","theia-text-editor.test.js","",""
"","46","should show status bar","Electron","2026-08-05","passed","2026-08-05","Theia app","theia-app.test.js","",""
"","8865","should show main content panel","Electron","2026-08-05","passed","2026-08-05","Theia app","theia-app.test.js","",""
"","37","should show status bar","Browser","2026-08-05","passed","2026-08-05","Theia app","theia-app.test.js","",""
"","967","should be dirty after changing the file contents and clean after save","Electron","2026-08-05","passed","2026-08-05","Theia Text Editor","theia-text-editor.test.js","",""
"","9181","should be visible and active after opening ""sample.txt""","Electron","2026-08-05","passed","2026-08-05","Theia Text Editor","theia-text-editor.test.js","",""
"","7399","should show main content panel","Browser","2026-08-05","passed","2026-08-05","Theia app","theia-app.test.js","",""
